0.182181
0.207546
0.180345
0.190649
0.187419
0.177730
0.170665
0.171865
0.178011
0.214210
0.168024
0.189968
0.188275
0.166843
0.183866
0.180742
0.197324
0.172219
0.207837
0.186161
0.205202
0.189737
0.191672
0.177822
0.182032
0.166801
0.178238
0.183462
0.211135
0.221026
0.181937
0.182750
0.202357
0.165476
0.186650
0.184194
0.192518
0.192769
0.168078
0.170097
0.172284
0.179957
0.185179
0.183227
0.186583
0.186411
0.174811
0.181261
0.166209
0.174273
0.206933
0.172002
0.170964
0.201341
0.168758
0.183216
0.187128
0.166669
0.194820
0.169251
0.176791
0.173965
0.173720
0.185161
0.170389
0.178051
0.185451
0.183286
0.189796
0.168083
0.167086
0.173074
0.167657
0.176764
0.184510
0.170145
0.184969
0.170583
0.168252
0.193305
0.194580
0.177968
0.168451
0.196039
0.183752
0.171556
0.180153
0.172095
0.166792
0.180104
0.174290
0.191961
0.171539
0.196046
0.167401
0.183463
0.191415
0.174886
0.174804
0.171193
0.191260
0.171498
0.194601
0.184676
0.181340
0.189375
0.174494
0.167824
0.177487
0.186884
0.178472
0.171759
0.171061
0.188655
0.171197
0.175038
0.191174
0.167611
0.175269
0.191695
0.166543
0.181803
0.172355
0.173584
0.205720
0.187359
0.168127
0.174318
0.176769
0.187624
0.171463
0.189925
0.173323
0.167222
0.177805
0.171173
0.189260
0.189458
0.167417
0.174048
0.174218
0.176466
0.188846
0.195455
0.168884
0.168738
0.206856
0.188939
0.188788
0.173426
0.178167
0.170470
0.177435
0.171212
0.192124
0.209723
0.167190
0.174236
0.172555
0.191536
0.168588
0.173002
0.183493
0.171595
0.177797
0.168148
0.170982
0.227367
0.166454
0.192251
0.193873
0.167338
0.172041
0.175418
0.190498
0.178865
0.176774
0.167667
0.194961
0.168227
0.185128
0.166599
0.190633
0.196740
0.167311
0.196680
0.176828
0.180731
0.172562
0.176217
0.198668
0.166262
0.193065
0.167267
0.189488
0.202545
0.166209
0.184789
0.175627
0.191398
0.170588
0.169482
0.167617
0.175996
0.172595
0.170971
0.177311
0.193580
0.186217
0.176085
0.175160
0.168552
0.182933
0.169158
0.187348
0.198566
0.170142
0.172946
0.172794
0.171369
0.208144
0.180348
0.171769
0.191145
0.171707
0.167534
0.186896
0.196760
0.167659
0.181134
0.200908
0.170463
0.174221
0.340394
0.194599
0.170826
0.193890
0.169032
0.172530
0.182835
0.176379
0.178238
0.190136
0.169649
0.175685
0.181725
0.172691
0.167882
0.186635
0.183514
0.173552
0.173403
0.176523
0.172488
0.184298
0.194932
0.178398
0.182447
0.172098
0.169237
0.176150
0.167492
0.170110
